ภาค,จังหวัด,ระดับการศึกษา,สายการศึกษา,รวม
ภาคใต้,ยะลา,ก่อนประถมศึกษา,สายวิชาการศึกษาระดับมหาวิทยาลัย,30807.8475
ภาคใต้,ยะลา,ระดับประถมศึกษา,สายวิชาการศึกษาระดับมหาวิทยาลัย,91119.7525
ภาคใต้,ยะลา,ระดับมัธยมศึกษาตอนต้น,สายวิชาการศึกษาระดับมหาวิทยาลัย,70280.7
ภาคใต้,ยะลา,ระดับมัธยมศึกษาตอนปลาย,สายสามัญ,85094.6325
ภาคใต้,ยะลา,ระดับมัธยมศึกษาตอนปลาย,สายอาชีวศึกษา,1965.31
ภาคใต้,ยะลา,ระดับมัธยมศึกษาตอนปลาย,สายวิชาการศึกษา,20.4825
ภาคใต้,ยะลา,ระดับอุดมศึกษา,สายวิชาการ,16917.75
ภาคใต้,ยะลา,ระดับอุดมศึกษา,สายวิชาชีพ,6369.855
ภาคใต้,ยะลา,ระดับอุดมศึกษา,สายวิชาการศึกษาระดับมหาวิทยาลัย,6182.31
ภาคใต้,ยะลา,การศึกษาอื่น ๆ,สายวิชาการศึกษาระดับมหาวิทยาลัย,3621.3325
ภาคใต้,ยะลา,ไม่ทราบ,สายวิชาการศึกษาระดับมหาวิทยาลัย,61.4375
ภาคใต้,นราธิวาส,รวม,สายวิชาการศึกษาระดับมหาวิทยาลัย,521850.25
ภาคใต้,นราธิวาส,ไม่ได้เรียน,สายวิชาการศึกษาระดับมหาวิทยาลัย,67190.3975
ภาคใต้,นราธิวาส,ก่อนประถมศึกษา,สายวิชาการศึกษาระดับมหาวิทยาลัย,66256.7725
ภาคใต้,นราธิวาส,ระดับประถมศึกษา,สายวิชาการศึกษาระดับมหาวิทยาลัย,144677.7175
ภาคใต้,นราธิวาส,ระดับมัธยมศึกษาตอนต้น,สายวิชาการศึกษาระดับมหาวิทยาลัย,92209.025
ภาคใต้,นราธิวาส,ระดับมัธยมศึกษาตอนปลาย,สายสามัญ,83994.355
ภาคใต้,นราธิวาส,ระดับมัธยมศึกษาตอนปลาย,สายอาชีวศึกษา,5262.22
ภาคใต้,นราธิวาส,ระดับมัธยมศึกษาตอนปลาย,สายวิชาการศึกษา,0
ภาคใต้,นราธิวาส,ระดับอุดมศึกษา,สายวิชาการ,39936.23
ภาคใต้,นราธิวาส,ระดับอุดมศึกษา,สายวิชาชีพ,9086.0125
ภาคใต้,นราธิวาส,ระดับอุดมศึกษา,สายวิชาการศึกษาระดับมหาวิทยาลัย,13192.8975
ภาคใต้,นราธิวาส,การศึกษาอื่น ๆ,สายวิชาการศึกษาระดับมหาวิทยาลัย,44.62
